哀	year	sum(match_count)	sum(volume_count)
涵容	1993	59	52
涵容	1992	61	59
涵容	1991	46	46
涵容	1990	71	62
涵容	1989	50	45
涵容	1988	56	50
涵容	1987	54	54
涵容	1986	32	29
涵容	1985	4	4
涵容	1984	10	10
涵容	1983	2	2
涵容	1981	2	2
涵容	1980	2	2
涵容	1979	2	2
涵容	1977	2	2
寒	year	sum(match_count)	sum(volume_count)
寒	2000	3432	2654
寒	1999	3504	2750
寒	1998	3540	2663
寒	1997	3322	2449
寒	1996	3100	2281
寒	1995	2968	2233
寒	1994	2946	2238
寒	1993	3428	2659
寒	1992	2800	2162
寒	1991	2658	2091
寒	1990	2824	2177
寒	1989	3090	2466
寒	1988	2996	2463
寒	1987	2556	2107
寒	1986	3024	2494
寒	1985	3414	2629
寒	1984	2752	2164
寒	1983	2374	1882
寒	1982	2302	1818
寒	1981	2120	1675
寒	1980	1664	1263
寒	1979	1156	948
寒	1978	576	469
寒	1977	326	284
寒	1976	178	152
寒	1975	186	164
寒	1974	126	118
寒	1973	206	181
寒	1972	122	107
寒	1971	48	45
寒	1970	92	29
寒	1969	28	16
寒	1968	16	16
寒	1967	18	18
寒	1966	48	44
寒	1965	106	83
寒	1964	114	84
寒	1963	104	89
寒	1962	116	104
寒	1961	46	44
寒	1960	70	58
寒	1959	134	117
寒	1958	98	84
寒	1957	112	98
寒	1956	40	36
寒	1955	22	16
寒	1954	6	6
寒	1953	4	4
寒	1951	6	5
寒	1950	2	2
寒	1949	38	16
寒	1947	2	2
寒	1946	2	2
寒	1941	2	2
寒	1938	2	2
寒	1937	6	6
寒	1936	8	6
寒	1935	4	4
寒	1934	12	7
寒	1932	4	2
寒	1931	2	2
寒	1930	8	4
寒	1929	2	2
寒	1927	2	2
寒	1924	10	10
寒	1923	4	4
寒	1916	4	4
寒	1914	2	2
寒	1903	2	2
寒心	year	sum(match_count)	sum(volume_count)
寒心	2000	144	140
寒心	1999	196	192
寒心	1998	174	169
寒心	1997	108	108
寒心	1996	146	144
寒心	1995	96	92
寒心	1994	164	160
寒心	1993	148	143
寒心	1992	104	102
寒心	1991	83	79
寒心	1990	82	82
寒心	1989	152	152
寒心	1988	116	103
寒心	1987	94	94
寒心	1986	82	80
寒心	1985	106	101
寒心	1984	104	104
寒心	1983	120	119
寒心	1982	84	73
寒心	1981	94	91
寒心	1980	56	55
寒心	1979	72	72
寒心	1978	14	14
寒心	1977	6	6
寒心	1976	2	2
寒心	1975	2	2
寒心	1974	2	2
寒心	1973	14	14
寒心	1971	2	2
寒心	1962	2	2
寒心	1960	2	2
寒心	1959	2	2
寒心	1957	4	4
寒心	1956	2	2
寒心	1955	4	4
寒心	1953	2	2
寒心	1949	2	2
寒心	1937	2	2
憾	year	sum(match_count)	sum(volume_count)
憾	2000	3108	2476
憾	1999	2907	2357
憾	1998	2824	2341
憾	1997	2577	2063
憾	1996	2410	1952
憾	1995	2264	1840
憾	1994	2248	1807
憾	1993	2644	2124
憾	1992	2139	1740
憾	1991	1826	1533
憾	1990	1699	1387
憾	1989	2041	1720
憾	1988	1922	1622
憾	1987	1724	1448
憾	1986	1649	1387
憾	1985	2061	1694
憾	1984	1665	1391
憾	1983	1224	1088
憾	1982	1228	1028
憾	1981	929	821
憾	1980	668	598
憾	1979	485	440
憾	1978	156	152
憾	1977	36	32
憾	1976	32	30
憾	1975	20	18
憾	1974	18	16
憾	1973	14	13
憾	1972	44	23
憾	1971	28	24
憾	1970	2	2
憾	1969	4	4
憾	1968	2	2
憾	1967	2	2
憾	1966	4	4
憾	1965	14	12
憾	1964	14	14
憾	1963	14	13
憾	1962	20	19
憾	1961	4	4
憾	1960	6	5
憾	1959	12	12
憾	1958	36	29
憾	1957	92	66
憾	1956	80	44
憾	1955	14	14
憾	1954	2	2
憾	1953	8	8
憾	1951	2	2
憾	1950	2	2
憾	1949	2	2
憾	1947	2	2
憾	1945	2	2
憾	1941	2	2
憾	1939	2	2
憾	1938	2	2
憾	1936	2	2
憾	1932	2	2
憾	1928	2	2
憾	1927	4	4
憾	1903	2	2
憾	1900	2	2
汗颜	year	sum(match_count)	sum(volume_count)
汗颜	2000	228	213
汗颜	1999	248	232
汗颜	1998	202	189
汗颜	1997	194	186
汗颜	1996	170	159
汗颜	1995	144	136
汗颜	1994	110	110
汗颜	1993	172	159
汗颜	1992	86	84
汗颜	1991	62	60
汗颜	1990	70	66
汗颜	1989	74	71
汗颜	1988	108	108
汗颜	1987	82	82
汗颜	1986	74	69
汗颜	1985	54	54
汗颜	1984	40	40
汗颜	1983	50	50
汗颜	1982	38	38
汗颜	1981	22	22
汗颜	1980	18	16
汗颜	1979	10	10
汗颜	1978	10	10
汗颜	1977	10	10
汗颜	1963	2	2
汗颜	1959	2	2
呵	year	sum(match_count)	sum(volume_count)
呵	2000	690	517
呵	1999	798	590
呵	1998	702	594
呵	1997	840	572
呵	1996	654	469
呵	1995	516	442
呵	1994	480	397
呵	1993	490	434
呵	1992	514	454
呵	1991	380	332
呵	1990	362	314
呵	1989	550	459
呵	1988	512	481
呵	1987	496	443
呵	1986	788	660
呵	1985	672	598
呵	1984	860	728
呵	1983	770	659
呵	1982	758	599
呵	1981	636	527
呵	1980	492	385
呵	1979	508	444
呵	1978	348	272
呵	1977	232	196
呵	1976	124	86
呵	1975	176	147
呵	1974	100	89
呵	1973	98	94
呵	1972	84	61
呵	1971	18	16
呵	1970	32	21
呵	1969	2	2
呵	1968	2	2
呵	1967	6	5
呵	1966	12	11
呵	1965	96	74
呵	1964	94	76
呵	1963	78	55
呵	1962	78	67
呵	1961	30	28
呵	1960	52	49
呵	1959	156	118
呵	1958	104	88
呵	1957	80	67
呵	1956	62	56
呵	1955	12	11
呵	1954	8	6
呵	1953	8	6
呵	1951	10	7
呵	1949	10	8
呵	1948	2	2
呵	1947	4	4
呵	1942	2	2
呵	1936	4	4
呵	1935	10	7
呵	1933	4	4
呵	1932	8	7
呵	1931	2	2
呵	1930	2	2
呵	1929	2	2
呵	1927	2	2
呵	1926	2	2
呵	1922	2	2
呵	1900	2	2
呵斥	year	sum(match_count)	sum(volume_count)
呵斥	2000	50	50
呵斥	1999	112	109
呵斥	1998	64	60
呵斥	1997	40	40
呵斥	1996	26	26
呵斥	1995	54	54
呵斥	1994	50	48
呵斥	1993	40	40
呵斥	1992	20	20
呵斥	1991	24	24
呵斥	1990	16	16
呵斥	1989	36	34
呵斥	1988	32	32
呵斥	1987	36	36
呵斥	1986	30	30
呵斥	1985	32	30
呵斥	1984	28	28
呵斥	1983	28	28
呵斥	1982	34	34
呵斥	1981	56	56
呵斥	1980	20	20
呵斥	1979	10	10
呵斥	1978	10	10
呵斥	1977	2	2
呵斥	1974	4	4
呵斥	1973	6	6
呵斥	1964	4	4
呵斥	1962	2	2
呵责	year	sum(match_count)	sum(volume_count)
呵责	1999	6	6
呵责	1998	12	12
呵责	1997	4	4
呵责	1996	12	12
呵责	1995	2	2
呵责	1994	2	2
呵责	1993	20	20
呵责	1992	2	2
呵责	1991	2	2
呵责	1990	2	2
呵责	1989	5	5
呵责	1988	24	24
呵责	1987	2	2
呵责	1986	4	4
呵责	1985	7	7
呵责	1984	4	4
呵责	1983	4	4
呵责	1982	2	2
呵责	1981	2	2
呵责	1980	2	2
恨	year	sum(match_count)	sum(volume_count)
恨	2000	8228	4383
恨	1999	8584	4306
恨	1998	9006	4461
恨	1997	7450	3688
恨	1996	7266	3679
恨	1995	7782	4249
恨	1994	6890	3484
恨	1993	8084	3979
恨	1992	6474	3471
恨	1991	5234	2843
恨	1990	6126	3265
恨	1989	7394	4055
恨	1988	7902	4266
恨	1987	7464	4093
恨	1986	8428	4346
恨	1985	8738	4624
恨	1984	8030	4500
恨	1983	6618	3645
恨	1982	6276	3519
恨	1981	6018	3187
恨	1980	5268	2885
恨	1979	4106	2464
恨	1978	1572	1067
恨	1977	1044	746
恨	1976	594	444
恨	1975	640	532
恨	1974	562	454
恨	1973	342	275
恨	1972	338	221
恨	1971	160	119
恨	1970	128	87
恨	1969	92	68
恨	1968	50	34
恨	1967	58	40
恨	1966	294	198
恨	1965	558	371
恨	1964	522	359
恨	1963	440	338
恨	1962	570	375
恨	1961	282	208
恨	1960	258	199
恨	1959	626	473
恨	1958	766	494
恨	1957	650	485
恨	1956	492	363
恨	1955	174	117
恨	1954	8	8
恨	1953	22	18
恨	1952	10	7
恨	1951	30	16
恨	1950	12	9
恨	1949	12	12
恨	1948	6	6
恨	1947	6	6
恨	1946	8	8
恨	1945	8	2
恨	1939	4	4
恨	1938	4	2
恨	1937	4	4
恨	1936	16	13
恨	1935	6	4
恨	1934	4	4
恨	1933	6	6
恨	1932	4	4
恨	1931	6	6
恨	1930	14	8
恨	1929	12	4
恨	1928	6	4
恨	1927	2	2
恨	1926	6	2
恨	1924	2	2
恨	1922	2	2
恨	1921	2	2
恨	1906	4	2
恨	1903	2	2
恨	1901	4	3
恨	1900	22	10
红脸	year	sum(match_count)	sum(volume_count)
红脸	2000	20	18
红脸	1999	40	38
红脸	1998	34	34
红脸	1997	7	7
红脸	1996	22	20
红脸	1995	24	24
红脸	1994	22	21
红脸	1993	30	30
红脸	1992	28	26
红脸	1991	14	14
红脸	1990	32	32
红脸	1989	34	34
红脸	1988	20	20
红脸	1987	18	16
红脸	1986	42	36
红脸	1985	46	42
红脸	1984	30	26
红脸	1983	46	42
红脸	1982	36	33
红脸	1981	26	26
红脸	1980	15	15
红脸	1979	26	26
红脸	1978	6	6
红脸	1976	4	4
红脸	1972	6	6
红脸	1966	2	2
红脸	1964	12	6
红脸	1963	2	2
红脸	1962	8	7
红脸	1961	4	4
红脸	1960	2	2
红脸	1959	2	2
红脸	1957	2	2
红眼	year	sum(match_count)	sum(volume_count)
红眼	2000	89	55
红眼	1999	100	78
红眼	1998	110	85
红眼	1997	54	54
红眼	1996	140	89
红眼	1995	92	80
红眼	1994	72	59
红眼	1993	124	103
红眼	1992	82	74
红眼	1991	36	34
红眼	1990	54	53
红眼	1989	86	82
红眼	1988	104	89
红眼	1987	62	58
红眼	1986	110	92
红眼	1985	106	102
红眼	1984	102	88
红眼	1983	69	63
红眼	1982	60	43
红眼	1981	60	54
红眼	1980	36	33
红眼	1979	34	33
红眼	1978	16	16
红眼	1977	12	12
红眼	1976	4	4
红眼	1975	4	4
红眼	1974	8	8
红眼	1973	6	6
红眼	1972	14	14
红眼	1966	2	2
红眼	1963	4	4
红眼	1959	4	4
红眼	1958	4	4
红眼	1957	18	17
红眼	1956	6	6
红眼	1955	2	2
红眼	1950	2	2
后顾之忧	year	sum(match_count)	sum(volume_count)
后顾之忧	2000	6421	3171
后顾之忧	1999	5779	2840
后顾之忧	1998	6060	2972
后顾之忧	1997	4849	2627
后顾之忧	1996	4673	2520
后顾之忧	1995	4965	2618
后顾之忧	1994	5071	2808
后顾之忧	1993	5705	2959
后顾之忧	1992	4944	2597
后顾之忧	1991	5054	2558
后顾之忧	1990	3964	2254
后顾之忧	1989	3990	2417
后顾之忧	1988	3929	2489
后顾之忧	1987	3565	2222
后顾之忧	1986	2903	1860
后顾之忧	1985	3093	1894
后顾之忧	1984	2588	1677
后顾之忧	1983	2087	1200
后顾之忧	1982	1451	945
后顾之忧	1981	1339	856
后顾之忧	1980	830	608
后顾之忧	1979	600	392
后顾之忧	1978	342	212
后顾之忧	1977	132	114
后顾之忧	1976	26	22
后顾之忧	1975	28	26
后顾之忧	1974	12	12
后顾之忧	1973	6	6
后顾之忧	1972	8	8
后顾之忧	1970	10	6
后顾之忧	1969	6	6
后顾之忧	1968	6	4
后顾之忧	1966	12	12
后顾之忧	1965	32	28
后顾之忧	1964	20	18
后顾之忧	1963	10	10
后顾之忧	1962	22	22
后顾之忧	1961	2	2
后顾之忧	1960	6	6
后顾之忧	1959	2	2
后顾之忧	1958	8	5
后顾之忧	1957	4	4
后顾之忧	1956	4	4
后顾之忧	1955	22	19
后顾之忧	1953	2	2
后顾之忧	1949	14	14
后顾之忧	1947	2	2
后顾之忧	1900	2	2
后悔	year	sum(match_count)	sum(volume_count)
后悔	2000	6830	2780
后悔	1999	6338	2748
后悔	1998	6382	2758
后悔	1997	5178	2144
后悔	1996	5134	2324
后悔	1995	4184	1998
后悔	1994	4206	1996
后悔	1993	5238	2514
后悔	1992	3566	1730
后悔	1991	3298	1590
后悔	1990	3094	1476
后悔	1989	3432	1764
后悔	1988	3720	1952
后悔	1987	4160	1862
后悔	1986	4848	2078
后悔	1985	5168	2304
后悔	1984	4718	2200
后悔	1983	3798	1824
后悔	1982	3442	1640
后悔	1981	2884	1426
后悔	1980	2272	1182
后悔	1979	1460	896
后悔	1978	586	402
后悔	1977	262	188
后悔	1976	120	100
后悔	1975	106	88
后悔	1974	82	72
后悔	1973	92	68
后悔	1972	108	66
后悔	1971	20	18
后悔	1970	12	10
后悔	1969	26	6
后悔	1968	2	2
后悔	1967	8	8
后悔	1966	66	52
后悔	1965	110	82
后悔	1964	152	114
后悔	1963	122	90
后悔	1962	152	106
后悔	1961	58	48
后悔	1960	56	50
后悔	1959	152	132
后悔	1958	168	134
后悔	1957	102	80
后悔	1956	152	120
后悔	1955	18	12
后悔	1954	6	2
后悔	1953	6	6
后悔	1952	2	2
后悔	1951	10	4
后悔	1950	4	2
后悔	1949	2	2
后悔	1946	4	4
后悔	1945	8	2
后悔	1938	4	4
后悔	1933	2	2
后悔	1930	2	2
后悔	1929	2	2
后悔	1903	2	2
后怕	year	sum(match_count)	sum(volume_count)
后怕	2000	134	128
后怕	1999	119	114
后怕	1998	166	137
后怕	1997	36	36
后怕	1996	90	86
后怕	1995	98	95
后怕	1994	66	63
后怕	1993	66	66
后怕	1992	68	66
后怕	1991	35	35
后怕	1990	54	54
后怕	1989	70	66
后怕	1988	62	61
后怕	1987	48	47
后怕	1986	50	47
后怕	1985	62	62
后怕	1984	34	34
后怕	1983	24	24
后怕	1982	38	38
后怕	1981	12	12
后怕	1980	12	12
后怕	1979	8	8
后怕	1975	2	2
后怕	1969	2	2
后怕	1959	2	2
忽略	year	sum(match_count)	sum(volume_count)
忽略	2000	51418	10981
忽略	1999	44768	10074
忽略	1998	44498	9743
忽略	1997	40032	8378
忽略	1996	38188	8469
忽略	1995	35604	7887
忽略	1994	39984	8513
忽略	1993	42596	9465
忽略	1992	40048	8709
忽略	1991	38512	8260
忽略	1990	35544	7916
忽略	1989	40212	9236
忽略	1988	43246	9901
忽略	1987	41846	9499
忽略	1986	35456	8317
忽略	1985	35354	8705
忽略	1984	30430	8167
忽略	1983	28032	6679
忽略	1982	24012	5989
忽略	1981	20942	5391
忽略	1980	13888	4089
忽略	1979	9844	3106
忽略	1978	3708	1320
忽略	1977	1552	601
忽略	1976	1244	473
忽略	1975	1368	549
忽略	1974	888	347
忽略	1973	918	363
忽略	1972	680	260
忽略	1971	504	177
忽略	1970	222	117
忽略	1969	176	84
忽略	1968	90	48
忽略	1967	198	95
忽略	1966	956	257
忽略	1965	1642	392
忽略	1964	2182	511
忽略	1963	1920	573
忽略	1962	1946	753
忽略	1961	1028	372
忽略	1960	802	307
忽略	1959	2314	945
忽略	1958	2378	1044
忽略	1957	3290	1239
忽略	1956	2234	795
忽略	1955	1018	299
忽略	1954	126	60
忽略	1953	104	63
忽略	1952	480	78
忽略	1951	128	58
忽略	1950	34	28
忽略	1949	114	43
忽略	1948	44	33
忽略	1947	20	14
忽略	1946	26	18
忽略	1945	12	8
忽略	1944	4	4
忽略	1943	4	4
忽略	1942	2	2
忽略	1941	16	11
忽略	1940	24	6
忽略	1939	50	30
忽略	1938	34	18
忽略	1937	66	35
忽略	1936	78	36
忽略	1935	40	28
忽略	1934	34	23
忽略	1933	40	36
忽略	1932	22	13
忽略	1931	26	23
忽略	1930	38	24
忽略	1929	8	8
忽略	1928	2	2
忽略	1927	6	4
忽略	1926	8	4
忽略	1925	14	8
忽略	1924	8	6
忽略	1923	8	4
忽略	1922	2	2
忽略	1921	4	4
忽略	1907	2	2
忽略	1900	60	16
忽视	year	sum(match_count)	sum(volume_count)
忽视	2000	125556	14518
忽视	1999	117958	13606
忽视	1998	121958	12937
忽视	1997	109714	11310
忽视	1996	109284	11410
忽视	1995	106208	12034
忽视	1994	118926	12163
忽视	1993	136018	13495
忽视	1992	136346	12342
忽视	1991	141398	12246
忽视	1990	132718	11826
忽视	1989	142006	13746
忽视	1988	151644	14881
忽视	1987	149536	14196
忽视	1986	126080	11959
忽视	1985	119436	12412
忽视	1984	99542	11481
忽视	1983	95574	9245
忽视	1982	85666	8360
忽视	1981	70802	7329
忽视	1980	37650	5486
忽视	1979	23164	4248
忽视	1978	6746	1933
忽视	1977	2874	1111
忽视	1976	1746	754
忽视	1975	2424	1017
忽视	1974	1824	732
忽视	1973	1762	631
忽视	1972	1894	516
忽视	1971	960	246
忽视	1970	548	144
忽视	1969	356	108
忽视	1968	152	71
忽视	1967	232	78
忽视	1966	906	323
忽视	1965	1804	438
忽视	1964	2022	559
忽视	1963	2060	559
忽视	1962	2010	678
忽视	1961	1244	338
忽视	1960	1172	365
忽视	1959	2898	842
忽视	1958	3052	961
忽视	1957	3636	1075
忽视	1956	2404	757
忽视	1955	1116	294
忽视	1954	116	29
忽视	1953	124	36
忽视	1952	108	42
忽视	1951	60	18
忽视	1950	42	22
忽视	1949	766	51
忽视	1948	32	12
忽视	1947	2	2
忽视	1946	10	4
忽视	1945	6	2
忽视	1944	8	2
忽视	1941	4	4
忽视	1940	6	6
忽视	1939	16	8
忽视	1937	76	15
忽视	1936	100	8
忽视	1935	4	4
忽视	1934	6	6
忽视	1933	4	4
忽视	1932	32	7
忽视	1931	2	2
忽视	1930	6	4
忽视	1929	2	2
忽视	1928	2	2
忽视	1927	4	2
忽视	1926	6	2
忽视	1924	6	3
忽视	1923	2	2
忽视	1912	8	2
忽视	1903	10	4
忽视	1900	144	33
怀恨	year	sum(match_count)	sum(volume_count)
怀恨	2000	36	36
怀恨	1999	48	47
怀恨	1998	50	50
怀恨	1997	28	24
怀恨	1996	52	46
怀恨	1995	48	48
怀恨	1994	28	28
怀恨	1993	44	42
怀恨	1992	42	42
怀恨	1991	26	24
怀恨	1990	16	16
怀恨	1989	60	46
怀恨	1988	74	70
怀恨	1987	28	28
怀恨	1986	52	52
怀恨	1985	34	32
怀恨	1984	42	42
怀恨	1983	22	18
怀恨	1982	32	32
怀恨	1981	20	20
怀恨	1980	14	14
怀恨	1979	16	16
怀恨	1978	8	8
怀恨	1977	2	2
怀恨	1976	4	4
怀恨	1975	4	4
怀恨	1974	6	6
怀恨	1972	2	2
怀恨	1971	4	4
怀恨	1967	4	4
怀恨	1965	2	2
怀恨	1963	4	4
怀恨	1962	4	4
怀恨	1959	4	4
怀恨	1958	2	2
怀恨	1957	4	4
怀恨	1956	2	2
怀恨	1933	2	2
怀疑	year	sum(match_count)	sum(volume_count)
怀疑	2000	108686	16830
怀疑	1999	100688	15672
怀疑	1998	109976	15412
怀疑	1997	89598	13000
怀疑	1996	87096	13072
怀疑	1995	85908	14538
怀疑	1994	82516	13146
怀疑	1993	96652	15189
怀疑	1992	86870	13578
怀疑	1991	80514	12905
怀疑	1990	75890	12663
怀疑	1989	93574	15211
怀疑	1988	99298	16296
怀疑	1987	92468	15724
怀疑	1986	88554	14625
怀疑	1985	90264	15369
怀疑	1984	84186	15181
怀疑	1983	77288	12171
怀疑	1982	67414	11211
怀疑	1981	65936	10086
怀疑	1980	46532	8128
怀疑	1979	36628	7087
怀疑	1978	12992	3476
怀疑	1977	6080	1887
怀疑	1976	3904	1305
怀疑	1975	4730	1505
怀疑	1974	3640	1171
怀疑	1973	3434	1049
怀疑	1972	3770	710
怀疑	1971	1044	300
怀疑	1970	728	171
怀疑	1969	622	150
怀疑	1968	236	75
怀疑	1967	706	153
怀疑	1966	1784	556
怀疑	1965	3792	1034
怀疑	1964	4976	1255
怀疑	1963	5974	1374
怀疑	1962	6440	1525
怀疑	1961	3124	817
怀疑	1960	3536	857
怀疑	1959	8730	2134
怀疑	1958	10708	2494
怀疑	1957	10324	2595
怀疑	1956	7098	1963
怀疑	1955	2908	406
怀疑	1954	190	54
怀疑	1953	254	54
怀疑	1952	96	49
怀疑	1951	176	32
怀疑	1950	34	14
怀疑	1949	124	35
怀疑	1948	26	9
怀疑	1947	8	5
怀疑	1946	20	3
怀疑	1945	46	6
怀疑	1944	2	2
怀疑	1939	10	5
怀疑	1938	42	12
怀疑	1937	36	5
怀疑	1936	64	11
怀疑	1935	24	11
怀疑	1934	20	8
怀疑	1933	30	12
怀疑	1932	16	10
怀疑	1931	6	4
怀疑	1930	46	11
怀疑	1929	4	4
怀疑	1927	22	5
怀疑	1924	4	2
怀疑	1923	14	5
怀疑	1921	26	5
怀疑	1920	2	2
怀疑	1916	4	2
怀疑	1903	8	2
怀疑	1900	144	43
患	year	sum(match_count)	sum(volume_count)
患	2000	28632	8929
患	1999	30600	8674
患	1998	29510	8273
患	1997	24446	7216
患	1996	25392	7138
患	1995	25404	7309
患	1994	25364	7680
患	1993	27418	8219
患	1992	22332	7052
患	1991	21530	6413
患	1990	18836	6090
患	1989	19912	6782
患	1988	19640	7019
患	1987	18188	6360
患	1986	16680	6051
患	1985	15616	5987
患	1984	15832	5558
患	1983	13852	4529
患	1982	11338	3939
患	1981	10094	3500
患	1980	7290	2627
患	1979	5472	2053
患	1978	2960	939
患	1977	1434	576
患	1976	1134	479
患	1975	1004	476
患	1974	960	363
患	1973	1106	341
患	1972	714	247
患	1971	352	149
患	1970	216	140
患	1969	66	32
患	1968	56	28
患	1967	58	45
患	1966	102	63
患	1965	244	182
患	1964	348	207
患	1963	448	249
患	1962	394	291
患	1961	174	129
患	1960	234	161
患	1959	740	268
患	1958	486	288
患	1957	458	308
患	1956	376	201
患	1955	356	140
患	1954	68	15
患	1953	14	12
患	1952	6	6
患	1951	20	11
患	1950	14	7
患	1949	202	42
患	1948	12	7
患	1947	6	5
患	1946	2	2
患	1945	4	3
患	1939	2	2
患	1937	14	8
患	1936	34	30
患	1935	4	4
患	1934	8	6
患	1933	4	4
患	1932	6	6
患	1931	4	2
患	1930	24	14
患	1928	2	2
患	1925	2	2
患	1924	8	8
患	1923	4	4
患	1922	2	2
患	1916	2	2
患	1915	2	2
患	1914	4	2
患	1909	2	2
患	1906	4	2
患	1902	2	2
患	1900	16	12
荒	year	sum(match_count)	sum(volume_count)
荒	2000	2314	1747
荒	1999	2651	1835
荒	1998	2278	1568
荒	1997	2113	1481
荒	1996	2179	1609
荒	1995	1858	1432
荒	1994	2007	1577
荒	1993	2422	1733
荒	1992	2167	1505
荒	1991	1902	1494
荒	1990	1774	1396
荒	1989	2134	1648
荒	1988	2154	1662
荒	1987	1950	1524
荒	1986	1970	1481
荒	1985	2154	1763
荒	1984	1877	1519
荒	1983	1554	1257
荒	1982	1392	1154
荒	1981	1388	1030
荒	1980	952	751
荒	1979	724	607
荒	1978	356	260
荒	1977	134	112
荒	1976	138	118
荒	1975	202	167
荒	1974	142	124
荒	1973	126	113
荒	1972	152	116
荒	1971	26	25
荒	1970	34	15
荒	1969	6	6
荒	1968	10	10
荒	1967	24	24
荒	1966	28	26
荒	1965	52	48
荒	1964	82	71
荒	1963	118	104
荒	1962	164	122
荒	1961	70	60
荒	1960	74	63
荒	1959	114	103
荒	1958	200	169
荒	1957	197	168
荒	1956	154	135
荒	1955	56	44
荒	1954	10	8
荒	1953	8	8
荒	1949	16	11
荒	1948	2	2
荒	1943	2	2
荒	1941	2	2
荒	1939	6	6
荒	1937	2	2
荒	1936	24	8
荒	1935	10	6
荒	1934	2	2
荒	1933	2	2
荒	1932	2	2
荒	1931	2	2
荒	1903	2	2
荒	1900	2	2
荒废	year	sum(match_count)	sum(volume_count)
荒废	2000	1236	1055
荒废	1999	1182	1001
荒废	1998	1023	890
荒废	1997	1000	873
荒废	1996	1056	888
荒废	1995	854	727
荒废	1994	1051	923
荒废	1993	1104	905
荒废	1992	973	828
荒废	1991	920	781
荒废	1990	887	748
荒废	1989	1066	924
荒废	1988	1006	864
荒废	1987	880	788
荒废	1986	954	823
荒废	1985	1090	996
荒废	1984	996	901
荒废	1983	1141	909
荒废	1982	921	798
荒废	1981	634	542
荒废	1980	638	556
荒废	1979	424	363
荒废	1978	120	116
荒废	1977	28	23
荒废	1976	56	44
荒废	1975	74	69
荒废	1974	70	58
荒废	1973	38	36
荒废	1972	20	18
荒废	1971	8	8
荒废	1970	4	4
荒废	1969	2	2
荒废	1966	8	8
荒废	1965	16	16
荒废	1964	46	42
荒废	1963	40	40
荒废	1962	42	35
荒废	1961	14	14
荒废	1960	4	3
荒废	1959	36	36
荒废	1958	26	23
荒废	1957	38	36
荒废	1956	16	16
荒废	1955	8	8
荒废	1954	12	5
荒废	1953	2	2
荒废	1951	2	2
荒废	1950	8	3
荒废	1949	14	8
皇皇	year	sum(match_count)	sum(volume_count)
皇皇	2000	8	8
皇皇	1999	18	18
皇皇	1998	14	14
皇皇	1997	6	6
皇皇	1995	6	6
皇皇	1994	17	17
皇皇	1993	12	12
皇皇	1992	2	2
皇皇	1991	2	2
皇皇	1990	6	6
皇皇	1989	14	14
皇皇	1988	7	7
皇皇	1987	9	9
皇皇	1985	10	10
皇皇	1984	10	10
皇皇	1983	6	6
皇皇	1981	10	10
皇皇	1980	2	2
皇皇	1977	2	2
皇皇	1961	2	2
皇皇	1958	2	2
惶	year	sum(match_count)	sum(volume_count)
惶	2000	654	595
惶	1999	612	552
惶	1998	662	584
惶	1997	569	516
惶	1996	530	483
惶	1995	578	528
惶	1994	463	427
惶	1993	706	640
惶	1992	552	485
惶	1991	363	336
惶	1990	458	429
惶	1989	598	538
惶	1988	606	547
惶	1987	556	527
惶	1986	807	711
惶	1985	730	653
惶	1984	532	481
惶	1983	419	395
惶	1982	460	429
惶	1981	434	404
惶	1980	324	307
惶	1979	266	248
惶	1978	62	62
惶	1977	62	58
惶	1976	8	8
惶	1975	24	24
惶	1974	46	44
惶	1973	22	22
惶	1972	18	18
惶	1971	6	6
惶	1970	2	2
惶	1969	14	14
惶	1968	2	2
惶	1967	4	4
惶	1966	4	4
惶	1965	12	12
惶	1964	48	45
惶	1963	52	48
惶	1962	72	70
惶	1961	30	29
惶	1960	14	14
惶	1959	32	31
惶	1958	36	36
惶	1957	46	46
惶	1956	28	24
惶	1955	4	4
惶	1952	2	2
惶	1950	2	2
惶	1948	2	2
惶	1945	2	2
惶	1940	2	2
惶	1935	2	2
惶	1932	2	2
惶	1924	2	2
惶	1900	2	2
惶惶	year	sum(match_count)	sum(volume_count)
惶惶	2000	2888	2124
惶惶	1999	2825	2025
惶惶	1998	2628	1947
惶惶	1997	2578	1829
惶惶	1996	2517	1762
惶惶	1995	2486	1912
惶惶	1994	2159	1601
惶惶	1993	2924	2201
惶惶	1992	2141	1662
惶惶	1991	2020	1492
惶惶	1990	2143	1570
惶惶	1989	2448	1879
惶惶	1988	2544	1940
惶惶	1987	2417	1900
惶惶	1986	2546	1940
惶惶	1985	2740	2020
惶惶	1984	2359	1733
惶惶	1983	1856	1398
惶惶	1982	1568	1258
惶惶	1981	1524	1196
惶惶	1980	1226	916
惶惶	1979	892	716
惶惶	1978	504	399
惶惶	1977	182	168
惶惶	1976	78	68
惶惶	1975	160	135
惶惶	1974	122	102
惶惶	1973	58	53
惶惶	1972	60	54
惶惶	1971	42	32
惶惶	1970	30	28
惶惶	1968	2	2
